anio	mes	tipo_centro	subtipo_centro	centro	categoria	cuartos_disponibles	cuartos_ocupados_no_residentes	cuartos_ocupados_residentes	llegada_turistas_no_residentes	llegada_turistas_residentes	turistas_noche_no_residentes	turistas_noche_residentes
2023	04	Ciudades	Fronterizas	Ciudad Juárez	3 estrellas	57000	3660	32938	5195	46718	5665	51381
2023	04	Ciudades	Fronterizas	Ciudad Juárez	4 estrellas	49290	3824	34174	5435	48222	5955	53295
2023	04	Ciudades	Fronterizas	Ciudad Juárez	5 estrellas	21270	1580	13978	2233	19827	2447	21750
2023	04	Ciudades	Fronterizas	Mexicali	2 estrellas	15750	2388	6761	3778	10062	4538	11050
2023	04	Ciudades	Fronterizas	Mexicali	3 estrellas	26730	6105	15241	6211	13132	10586	25664
2023	04	Ciudades	Fronterizas	Mexicali	4 estrellas	27660	3835	18247	3991	16458	6468	29363
2023	04	Ciudades	Fronterizas	Mexicali	5 estrellas	13380	2500	7280	2731	9431	3582	11279
2023	04	Ciudades	Fronterizas	Piedras Negras	3 estrellas	12420	753	7232	1725	14791	1725	14791
2023	04	Ciudades	Fronterizas	Piedras Negras	4 estrellas	14460	1305	6698	2119	11767	2896	13961
2023	04	Ciudades	Fronterizas	Piedras Negras	5 estrellas	7470	59	5068	59	5370	59	8612
2023	04	Ciudades	Fronterizas	Tecate	1 estrella	3420	276	2046	357	2715	357	2715
2023	04	Ciudades	Fronterizas	Tecate	2 estrellas	2820	319	1567	668	3182	668	3182
2023	04	Ciudades	Fronterizas	Tecate	3 estrellas	4890	233	1715	466	3780	466	3780
2023	04	Ciudades	Fronterizas	Tecate	4 estrellas	3180	271	990	544	2002	544	2002
2023	04	Ciudades	Fronterizas	Tecate	5 estrellas	3690	352	2610	352	2610	352	2610
2023	04	Ciudades	Fronterizas	Tijuana	2 estrellas	25320	8248	11698	8963	12553	9241	13269
2023	04	Ciudades	Fronterizas	Tijuana	3 estrellas	62010	11134	25254	11876	24609	14917	38514
2023	04	Ciudades	Fronterizas	Tijuana	4 estrellas	54720	10477	22470	11351	22244	14850	37637
2023	04	Ciudades	Fronterizas	Tijuana	5 estrellas	48570	11497	22919	11460	23530	11991	25919
2023	05	Centros de Playa	Integralmente Planeados	Ixtapa - Zihuatanejo	2 estrellas	14198	0	5133	0	5801	0	14274
2023	05	Centros de Playa	Integralmente Planeados	Ixtapa - Zihuatanejo	3 estrellas	26691	0	8494	0	11748	0	24749
2023	05	Centros de Playa	Integralmente Planeados	Ixtapa - Zihuatanejo	4 estrellas	70401	2547	39902	2008	40147	4489	81659
2023	05	Centros de Playa	Integralmente Planeados	Ixtapa - Zihuatanejo	5 estrellas	99541	4119	66588	2618	55845	9045	161421
2023	05	Centros de Playa	Integralmente Planeados	Bahías de Huatulco	2 estrellas	8525	0	3494	0	5658	0	8230
2023	05	Centros de Playa	Integralmente Planeados	Bahías de Huatulco	3 estrellas	19065	9	9495	19	12859	19	22252
2023	05	Centros de Playa	Integralmente Planeados	Bahías de Huatulco	4 estrellas	37913	1771	23292	1223	20022	3750	52742
2023	05	Centros de Playa	Integralmente Planeados	Bahías de Huatulco	5 estrellas	69254	3035	40155	2245	27857	7022	91510
2023	05	Centros de Playa	Integralmente Planeados	Cancún	1 estrella	8339	0	1903	0	747	0	3826
2023	05	Centros de Playa	Integralmente Planeados	Cancún	2 estrellas	10943	337	1552	234	1101	675	2736
2023	05	Centros de Playa	Integralmente Planeados	Cancún	3 estrellas	93093	22911	37170	16541	28723	48589	78525
2023	05	Centros de Playa	Integralmente Planeados	Cancún	4 estrellas	232999	85206	92286	74896	50849	201211	220698
2023	05	Centros de Playa	Integralmente Planeados	Cancún	5 estrellas	747379	344003	171146	240535	143363	903595	523660
2023	05	Centros de Playa	Integralmente Planeados	Loreto	1 estrella	4309	0	2991	0	5869	0	5869
2023	05	Centros de Playa	Integralmente Planeados	Loreto	3 estrellas	3348	678	576	887	1052	1341	1138
2023	05	Centros de Playa	Integralmente Planeados	Loreto	4 estrellas	7192	1247	1383	1258	1414	2317	2568
2023	05	Centros de Playa	Integralmente Planeados	Loreto	5 estrellas	13423	3434	733	2662	671	6751	1458
2023	05	Centros de Playa	Integralmente Planeados	Los Cabos	1 estrella	11346	793	4921	956	5388	1545	10258
2023	05	Centros de Playa	Integralmente Planeados	Los Cabos	2 estrellas	8711	1666	2556	1291	1773	2930	4369
2023	05	Centros de Playa	Integralmente Planeados	Los Cabos	3 estrellas	27032	3618	8983	1977	5610	6291	18877
2023	05	Centros de Playa	Integralmente Planeados	Los Cabos	4 estrellas	92442	32786	21503	14961	13147	65600	36988
2023	05	Centros de Playa	Integralmente Planeados	Los Cabos	5 estrellas	552702	342562	66872	154361	38559	816329	149426
2023	05	Centros de Playa	Otros	Isla Mujeres	1 estrella	3596	121	251	121	288	255	501
2023	05	Centros de Playa	Otros	Isla Mujeres	2 estrellas	9083	2337	2677	2411	4901	5201	5927
2023	05	Centros de Playa	Otros	Isla Mujeres	3 estrellas	13764	4899	2590	3818	3774	10390	6349
2023	05	Centros de Playa	Otros	Isla Mujeres	4 estrellas	8091	1848	400	776	386	3711	869
2023	05	Centros de Playa	Otros	Isla Mujeres	5 estrellas	16275	8083	5278	13763	9885	16456	11241
2023	05	Centros de Playa	Otros	Nuevo Nayarit	3 estrellas	1984	194	834	388	2029	388	2029
2023	05	Centros de Playa	Otros	Nuevo Nayarit	4 estrellas	28117	4519	10300	949	6330	8620	25976
2023	05	Centros de Playa	Otros	Nuevo Nayarit	5 estrellas	307087	126604	84683	46774	56056	282402	230671
2023	05	Centros de Playa	Otros	Playas de Rosarito	1 estrella	3193	82	45	209	100	251	114
2023	05	Centros de Playa	Otros	Playas de Rosarito	2 estrellas	12710	4543	3033	11428	7575	14304	9391
2023	05	Centros de Playa	Otros	Playas de Rosarito	3 estrellas	19871	2277	1495	5587	3762	6957	4737
2023	05	Centros de Playa	Otros	Playas de Rosarito	4 estrellas	26102	6866	4543	17086	11370	21370	14177
2023	05	Centros de Playa	Otros	Playas de Rosarito	5 estrellas	19375	3813	2541	9535	6353	11950	7929
2023	05	Centros de Playa	Otros	Puerto Escondido	1 estrella	10354	983	3351	703	5713	1770	8296
2023	05	Centros de Playa	Otros	Puerto Escondido	2 estrellas	19840	0	3217	0	7862	0	9138
2023	05	Centros de Playa	Otros	Puerto Escondido	3 estrellas	19220	0	7167	0	16889	0	17785
2023	05	Centros de Playa	Otros	Puerto Escondido	4 estrellas	21080	1553	11473	1058	9248	3287	24717
2023	05	Centros de Playa	Otros	Puerto Escondido	5 estrellas	11811	257	1634	139	1244	617	3402
2023	05	Centros de Playa	Otros	Riviera Maya	1 estrella	9486	282	2632	367	1799	563	5067
2023	05	Centros de Playa	Otros	Riviera Maya	2 estrellas	22227	15968	0	12248	0	26858	0
2023	05	Centros de Playa	Otros	Riviera Maya	3 estrellas	88344	58289	123	28136	116	119873	259
2023	05	Centros de Playa	Otros	Riviera Maya	4 estrellas	206367	148270	4763	54996	1953	295812	10229
2023	05	Centros de Playa	Otros	Riviera Maya	5 estrellas	1254169	931238	33508	339345	8797	2027537	67191
2023	05	Centros de Playa	Otros	San Felipe	2 estrellas	6944	1053	1571	2325	3786	2468	3850
2023	05	Centros de Playa	Otros	San Felipe	3 estrellas	10106	1066	1627	2481	3959	2626	4340
2023	05	Centros de Playa	Otros	San Felipe	4 estrellas	6758	954	1445	1972	3045	1972	3045
2023	05	Centros de Playa	Otros	San Felipe	5 estrellas	1705	225	283	554	849	554	849
2023	05	Centros de Playa	Otros	Tonalá Puerto Arista	1 estrella	7719	113	1024	221	2842	268	3176
2023	05	Centros de Playa	Otros	Tonalá Puerto Arista	2 estrellas	7471	135	1766	269	4765	296	5218
2023	05	Centros de Playa	Otros	Tonalá Puerto Arista	3 estrellas	4061	74	1174	164	3222	179	3462
2023	05	Centros de Playa	Otros	Tonalá Puerto Arista	4 estrellas	2449	75	872	140	2489	169	2631
2023	05	Centros de Playa	Tradicionales	Acapulco	2 estrellas	63860	0	22678	0	36256	0	56354
2023	05	Centros de Playa	Tradicionales	Acapulco	3 estrellas	135518	6414	60503	5900	120289	15779	159320
2023	05	Centros de Playa	Tradicionales	Acapulco	4 estrellas	194418	0	108184	0	308554	0	308583
2023	05	Centros de Playa	Tradicionales	Acapulco	5 estrellas	278230	3955	140309	5118	323220	15993	372498
2023	05	Centros de Playa	Tradicionales	Cozumel	1 estrella	4712	721	619	721	619	1434	1329
2023	05	Centros de Playa	Tradicionales	Cozumel	2 estrellas	9765	598	449	573	610	1349	970
2023	05	Centros de Playa	Tradicionales	Cozumel	3 estrellas	17143	2556	1712	2489	1712	5448	3733
2023	05	Centros de Playa	Tradicionales	Cozumel	4 estrellas	58776	22210	8324	17837	5448	45519	16469
2023	05	Centros de Playa	Tradicionales	Cozumel	5 estrellas	69874	26180	9745	17500	7605	55701	20387
2023	05	Centros de Playa	Tradicionales	La Paz	1 estrella	7967	1248	3084	747	2007	1713	5336
2023	05	Centros de Playa	Tradicionales	La Paz	2 estrellas	6820	23	2655	46	1457	46	4021
2023	05	Centros de Playa	Tradicionales	La Paz	3 estrellas	19809	57	11623	50	11596	57	23519
2023	05	Centros de Playa	Tradicionales	La Paz	4 estrellas	32054	6477	16992	5115	16162	14250	43850
2023	05	Centros de Playa	Tradicionales	La Paz	5 estrellas	17918	10110	6305	7924	4687	17939	10562
2023	05	Centros de Playa	Tradicionales	Manzanillo	2 estrellas	9641	42	3129	47	6724	80	6941
2023	05	Centros de Playa	Tradicionales	Manzanillo	3 estrellas	69314	49	35787	83	69933	83	117950
2023	05	Centros de Playa	Tradicionales	Manzanillo	4 estrellas	18290	513	15185	352	15483	566	29613
2023	05	Centros de Playa	Tradicionales	Manzanillo	5 estrellas	39618	1602	21016	1932	18600	3548	51712
2023	05	Centros de Playa	Tradicionales	Mazatlán	1 estrella	13423	0	2309	0	3861	0	4534
2023	05	Centros de Playa	Tradicionales	Mazatlán	2 estrellas	21824	0	6748	0	8998	0	12944
2023	05	Centros de Playa	Tradicionales	Mazatlán	3 estrellas	34348	155	23126	64	35044	309	55941
2023	05	Centros de Playa	Tradicionales	Mazatlán	4 estrellas	100440	9563	58514	9351	66942	20049	147166
2023	05	Centros de Playa	Tradicionales	Mazatlán	5 estrellas	139810	24504	82920	24705	92149	70157	239751
2023	05	Centros de Playa	Tradicionales	Veracruz-Boca del Río	1 estrella	48732	0	6734	0	11426	0	13491
2023	05	Centros de Playa	Tradicionales	Veracruz-Boca del Río	2 estrellas	51925	0	32469	0	46691	0	64938
2023	05	Centros de Playa	Tradicionales	Veracruz-Boca del Río	3 estrellas	68944	495	26995	495	32384	1053	63809
2023	05	Centros de Playa	Tradicionales	Veracruz-Boca del Río	4 estrellas	111259	9702	63661	9813	74551	23042	162366
2023	05	Centros de Playa	Tradicionales	Veracruz-Boca del Río	5 estrellas	42780	5408	18495	5319	25710	13392	49176
2023	05	Centros de Playa	Tradicionales	Puerto Vallarta	1 estrella	12059	557	2125	229	1773	842	4283
2023	05	Centros de Playa	Tradicionales	Puerto Vallarta	2 estrellas	12121	810	2672	472	2272	1598	6846
2023	05	Centros de Playa	Tradicionales	Puerto Vallarta	3 estrellas	54622	8836	27428	10947	34456	18688	72552
2023	05	Centros de Playa	Tradicionales	Puerto Vallarta	4 estrellas	124771	26666	59755	25447	48221	63198	143020
2023	05	Centros de Playa	Tradicionales	Puerto Vallarta	5 estrellas	207731	64469	84007	29859	63121	128469	198888
2023	05	Ciudades	Grandes	Ciudad de México	1 estrella	282317	39030	59629	59196	108634	107333	150482
2023	05	Ciudades	Grandes	Ciudad de México	2 estrellas	240157	12858	91526	8546	101030	19966	187286
2023	05	Ciudades	Grandes	Ciudad de México	3 estrellas	392057	48527	150431	41383	128397	99076	333587
2023	05	Ciudades	Grandes	Ciudad de México	4 estrellas	447746	61300	203587	47394	147581	124743	385815
2023	05	Ciudades	Grandes	Ciudad de México	5 estrellas	539317	131352	211821	83751	160688	209199	374193
2023	05	Ciudades	Grandes	Guadalajara	1 estrella	98030	25	34536	45	46399	45	60053
2023	05	Ciudades	Grandes	Guadalajara	2 estrellas	32271	117	13308	50	14539	206	24351
2023	05	Ciudades	Grandes	Guadalajara	3 estrellas	173045	11763	69854	12107	81720	27688	172482
2023	05	Ciudades	Grandes	Guadalajara	4 estrellas	210118	18356	112533	13315	93614	31783	203097
2023	05	Ciudades	Grandes	Guadalajara	5 estrellas	173889	30008	87915	26007	72632	51174	146191
2023	05	Ciudades	Grandes	Monterrey	2 estrellas	16926	0	5151	0	11162	0	11162
2023	05	Ciudades	Grandes	Monterrey	3 estrellas	61039	9144	29680	9440	24570	19434	71309
2023	05	Ciudades	Grandes	Monterrey	4 estrellas	214644	23374	121815	21092	89659	44466	233208
2023	05	Ciudades	Grandes	Monterrey	5 estrellas	222625	39291	87924	30563	63224	66178	143703
2023	05	Ciudades	Interior	Aguascalientes	1 estrella	10168	424	4478	1412	6141	1412	6988
2023	05	Ciudades	Interior	Aguascalientes	2 estrellas	25885	1153	11095	2307	14782	2307	19106
2023	05	Ciudades	Interior	Aguascalientes	3 estrellas	52359	1200	29248	1044	26158	2158	53664
2023	05	Ciudades	Interior	Aguascalientes	4 estrellas	87652	4569	42145	6455	37477	7082	74226
2023	05	Ciudades	Interior	Aguascalientes	5 estrellas	20428	2941	9596	1337	5722	3433	11841
2023	05	Ciudades	Interior	Campeche	1 estrella	12369	0	2335	0	4625	0	4625
2023	05	Ciudades	Interior	Campeche	2 estrellas	8029	0	4895	0	4973	0	9052
2023	05	Ciudades	Interior	Campeche	3 estrellas	15655	469	7743	296	6347	646	13066
2023	05	Ciudades	Interior	Campeche	4 estrellas	19840	1653	8098	2146	9577	2916	13436
2023	05	Ciudades	Interior	Campeche	5 estrellas	8990	812	4937	853	5142	2027	10560
2023	05	Ciudades	Interior	Celaya	1 estrella	3400	0	843	0	1415	0	1673
2023	05	Ciudades	Interior	Celaya	2 estrellas	11346	33	4645	6	5624	65	7409
2023	05	Ciudades	Interior	Celaya	3 estrellas	20740	0	12360	0	11161	0	18985
2023	05	Ciudades	Interior	Celaya	4 estrellas	39091	1035	13175	1018	15886	2085	27306
2023	05	Ciudades	Interior	Celaya	5 estrellas	7068	290	1965	293	1806	438	3930
2023	05	Ciudades	Interior	Chihuahua	2 estrellas	7781	442	4783	604	5592	809	8785
2023	05	Ciudades	Interior	Chihuahua	3 estrellas	29388	1374	15837	1549	17538	2453	27310
2023	05	Ciudades	Interior	Chihuahua	4 estrellas	57381	4054	35534	4676	41854	7093	63000
2023	05	Ciudades	Interior	Chihuahua	5 estrellas	60667	5988	34303	5968	35293	11639	66577
2023	05	Ciudades	Interior	Coatzacoalcos	1 estrella	5363	0	2120	0	3118	0	3118
2023	05	Ciudades	Interior	Coatzacoalcos	2 estrellas	3689	0	1792	0	3134	0	3134
2023	05	Ciudades	Interior	Coatzacoalcos	3 estrellas	25799	0	11023	0	16038	0	16038
2023	05	Ciudades	Interior	Coatzacoalcos	4 estrellas	19406	0	9518	0	13207	0	13207
2023	05	Ciudades	Interior	Coatzacoalcos	5 estrellas	6169	225	2721	144	1703	259	3423
2023	05	Ciudades	Interior	Colima	1 estrella	7502	43	3807	43	3976	56	6668
2023	05	Ciudades	Interior	Colima	3 estrellas	9765	0	1593	0	2547	0	2817
2023	05	Ciudades	Interior	Colima	4 estrellas	20894	200	9628	201	12901	314	19815
2023	05	Ciudades	Interior	Comitán de Domínguez	1 estrella	13206	0	2181	0	2588	0	2594
2023	05	Ciudades	Interior	Comitán de Domínguez	2 estrellas	9362	22	2595	34	4983	34	4989
2023	05	Ciudades	Interior	Comitán de Domínguez	3 estrellas	13609	20	3842	39	6513	39	6513
2023	05	Ciudades	Interior	Comitán de Domínguez	4 estrellas	6665	4	1538	4	2907	4	2907
2023	05	Ciudades	Interior	Culiacán	3 estrellas	30101	1458	18983	685	20658	2143	29127
2023	05	Ciudades	Interior	Culiacán	4 estrellas	23188	680	13434	654	18284	1558	26823
2023	05	Ciudades	Interior	Culiacán	5 estrellas	24211	254	8775	254	9101	509	16799
2023	05	Ciudades	Interior	Durango	1 estrella	2201	0	828	0	1110	0	1519
2023	05	Ciudades	Interior	Durango	2 estrellas	8029	0	3267	0	4503	0	5404
2023	05	Ciudades	Interior	Durango	3 estrellas	12059	22	4797	25	4401	25	7889
2023	05	Ciudades	Interior	Durango	4 estrellas	30873	455	15644	389	13026	855	25294
2023	05	Ciudades	Interior	Durango	5 estrellas	6541	101	2982	101	2982	101	2982
2023	05	Ciudades	Interior	El Fuerte	1 estrella	3410	0	303	0	1073	0	1073
2023	05	Ciudades	Interior	El Fuerte	3 estrellas	3720	0	950	0	1727	0	1987
2023	05	Ciudades	Interior	El Fuerte	5 estrellas	4309	139	256	234	461	234	473
2023	05	Ciudades	Interior	Guanajuato	1 estrella	5994	0	439	0	819	0	1007
2023	05	Ciudades	Interior	Guanajuato	2 estrellas	15531	0	1465	0	2631	0	3907
2023	05	Ciudades	Interior	Guanajuato	3 estrellas	30010	39	5966	24	11163	58	13907
2023	05	Ciudades	Interior	Guanajuato	4 estrellas	31871	846	6772	791	9947	1702	12930
2023	05	Ciudades	Interior	Guanajuato	5 estrellas	20677	133	7168	162	14386	165	14948
2023	05	Ciudades	Interior	Hermosillo	3 estrellas	19158	260	8652	260	9994	516	17061
2023	05	Ciudades	Interior	Hermosillo	4 estrellas	56916	4317	32206	3047	25974	7364	58110
2023	05	Ciudades	Interior	Hermosillo	5 estrellas	19840	3028	10775	2151	6020	5115	15954
2023	05	Ciudades	Interior	Irapuato	1 estrella	5549	0	2102	0	3781	0	3781
2023	05	Ciudades	Interior	Irapuato	2 estrellas	5177	0	953	0	1508	0	1549
2023	05	Ciudades	Interior	Irapuato	3 estrellas	20243	0	6737	0	12245	0	13443
2023	05	Ciudades	Interior	Irapuato	4 estrellas	38781	242	13791	53	17121	368	23254
2023	05	Ciudades	Interior	Irapuato	5 estrellas	8711	0	5188	0	10375	0	10375
2023	05	Ciudades	Interior	León	1 estrella	12121	0	3117	0	6234	0	6234
2023	05	Ciudades	Interior	León	2 estrellas	16337	0	5394	0	8469	0	9465
2023	05	Ciudades	Interior	León	3 estrellas	51646	843	16425	579	22415	1422	28744
2023	05	Ciudades	Interior	León	4 estrellas	85684	8036	27474	9324	34392	13620	46358
2023	05	Ciudades	Interior	León	5 estrellas	25606	2506	11095	1295	8881	3142	14620
2023	05	Ciudades	Interior	Los Mochis	2 estrellas	7378	0	2337	0	3245	0	4042
2023	05	Ciudades	Interior	Los Mochis	3 estrellas	14632	232	7724	292	10902	346	12724
2023	05	Ciudades	Interior	Los Mochis	4 estrellas	19592	76	14086	76	16756	76	20345
2023	05	Ciudades	Interior	Mérida	1 estrella	12679	0	5699	0	6683	0	9970
2023	05	Ciudades	Interior	Mérida	2 estrellas	12710	813	4425	1482	7861	1482	8379
2023	05	Ciudades	Interior	Mérida	3 estrellas	55987	4236	25924	4381	21699	8441	46588
2023	05	Ciudades	Interior	Mérida	4 estrellas	67018	5162	34611	7993	45100	9794	71226
2023	05	Ciudades	Interior	Mérida	5 estrellas	98914	6690	45366	5447	33456	10246	70605
2023	05	Ciudades	Interior	Morelia	1 estrella	4805	2	1287	0	1944	2	2122
2023	05	Ciudades	Interior	Morelia	2 estrellas	14539	912	8194	912	8194	912	8194
2023	05	Ciudades	Interior	Morelia	3 estrellas	38006	3491	15436	2750	9450	6241	24137
2023	05	Ciudades	Interior	Morelia	4 estrellas	54901	3142	27841	2907	25996	6345	51815
2023	05	Ciudades	Interior	Morelia	5 estrellas	23126	3601	8955	3768	11972	7208	18219
2023	05	Ciudades	Interior	Oaxaca	1 estrella	21731	138	8296	44	16047	138	16490
2023	05	Ciudades	Interior	Oaxaca	2 estrellas	37138	575	11008	599	20472	1229	23905
2023	05	Ciudades	Interior	Oaxaca	3 estrellas	39277	518	19377	434	19448	976	35446
2023	05	Ciudades	Interior	Oaxaca	4 estrellas	69409	6717	33233	5374	24666	13205	59647
2023	05	Ciudades	Interior	Oaxaca	5 estrellas	20026	2769	7939	1680	5848	4864	14538
2023	05	Ciudades	Interior	Pachuca	1 estrella	8	0	0	0	0	0	0
2023	05	Ciudades	Interior	Pachuca	2 estrellas	3193	20	758	26	1313	26	1700
2023	05	Ciudades	Interior	Pachuca	3 estrellas	21713	800	11828	1312	19400	1626	22868
2023	05	Ciudades	Interior	Pachuca	4 estrellas	10296	847	4231	1622	6271	1739	8107
2023	05	Ciudades	Interior	Pachuca	5 estrellas	13361	0	6978	0	18735	0	23850
2023	05	Ciudades	Interior	Palenque	1 estrella	13888	0	2872	0	5826	0	5826
2023	05	Ciudades	Interior	Palenque	2 estrellas	7905	188	1537	328	3029	510	3142
2023	05	Ciudades	Interior	Palenque	3 estrellas	13919	96	4303	211	8484	232	9165
2023	05	Ciudades	Interior	Palenque	4 estrellas	20584	1623	6004	2780	11717	3216	12923
2023	05	Ciudades	Interior	Palenque	5 estrellas	7688	78	2397	138	4001	138	4521
2023	05	Ciudades	Interior	Puebla	1 estrella	16895	385	10222	751	17321	1466	32512
2023	05	Ciudades	Interior	Puebla	2 estrellas	16089	980	10185	1961	16723	3647	32365
2023	05	Ciudades	Interior	Puebla	3 estrellas	61256	1707	35770	3094	58204	5869	105199
2023	05	Ciudades	Interior	Puebla	4 estrellas	138650	13799	76231	20199	97755	30483	175578
2023	05	Ciudades	Interior	Puebla	5 estrellas	81189	12745	28695	18691	40513	31874	73640
2023	05	Ciudades	Interior	Querétaro	1 estrella	7688	88	3526	88	3726	111	5023
2023	05	Ciudades	Interior	Querétaro	3 estrellas	33976	5083	18539	6083	21033	13207	58111
2023	05	Ciudades	Interior	Querétaro	4 estrellas	78925	2437	41445	1640	37692	3776	67363
2023	05	Ciudades	Interior	Querétaro	5 estrellas	108097	11081	53848	7575	49629	17610	99262
2023	05	Ciudades	Interior	Salamanca	1 estrella	3782	0	1683	0	2185	0	2497
2023	05	Ciudades	Interior	Salamanca	3 estrellas	12617	0	4969	0	6762	0	8043
2023	05	Ciudades	Interior	Salamanca	4 estrellas	9145	0	3445	0	6950	0	6951
2023	05	Ciudades	Interior	Salamanca	5 estrellas	6417	0	982	0	1871	0	1871
2023	05	Ciudades	Interior	San Cristóbal de las Casas	1 estrella	12251	165	1815	282	3674	282	3674
2023	05	Ciudades	Interior	San Cristóbal de las Casas	2 estrellas	17019	378	3472	779	7189	779	7189
2023	05	Ciudades	Interior	San Cristóbal de las Casas	3 estrellas	26474	587	6880	1009	13290	1035	13899
2023	05	Ciudades	Interior	San Cristóbal de las Casas	4 estrellas	37262	4276	10318	6276	15986	7541	18900
2023	05	Ciudades	Interior	San Cristóbal de las Casas	5 estrellas	8794	260	2567	482	4988	496	5127
2023	05	Ciudades	Interior	San Juan de los Lagos	1 estrella	40889	5	13650	5	50525	5	52026
